strategy,symbol,timeframe,valid_combos,best_sharpe,best_cagr,best_max_drawdown,best_trade_count,gate1_pass,wf_folds,overfitting_score,gate2_pass,best_params,error
hull_ma_crossover+stop,AVGO,1d,27,0.5541,0.0896,0.2175,19,False,4,0.0,False,"{""fast_period"": 13, ""slow_period"": 144, ""trend_period"": 100}",
hull_ma_crossover+stop,CRWD,1d,27,0.7593,0.1092,0.1374,15,False,4,0.1957,False,"{""fast_period"": 21, ""slow_period"": 89, ""trend_period"": 200}",
hull_ma_crossover+stop,GOOG,1d,27,0.8401,0.0954,0.0774,25,False,4,0.7769,True,"{""fast_period"": 13, ""slow_period"": 89, ""trend_period"": 200}",
hull_ma_crossover+stop,MA,1d,27,-0.0775,-0.0073,0.1392,18,False,4,0.1995,False,"{""fast_period"": 21, ""slow_period"": 89, ""trend_period"": 100}",
hull_ma_crossover+stop,META,1d,27,0.9469,0.1252,0.1091,15,False,4,0.4903,False,"{""fast_period"": 13, ""slow_period"": 144, ""trend_period"": 200}",
hull_ma_crossover+stop,MSFT,1d,27,0.878,0.0846,0.105,20,False,4,1.0762,True,"{""fast_period"": 13, ""slow_period"": 144, ""trend_period"": 50}",
hull_ma_crossover+stop,NOW,1d,27,0.476,0.0451,0.1557,11,False,4,0.0,False,"{""fast_period"": 21, ""slow_period"": 144, ""trend_period"": 100}",
hull_ma_crossover+stop,NVDA,1d,27,1.5761,0.4265,0.2057,18,False,4,0.5554,False,"{""fast_period"": 13, ""slow_period"": 50, ""trend_period"": 100}",
hull_ma_crossover+stop,NVO,1d,27,0.3233,0.0257,0.1713,9,False,4,0.3362,False,"{""fast_period"": 34, ""slow_period"": 89, ""trend_period"": 100}",
hull_ma_crossover+stop,PLTR,1d,27,0.857,0.119,0.2028,2,False,4,0.3083,False,"{""fast_period"": 34, ""slow_period"": 50, ""trend_period"": 200}",
hull_ma_crossover+stop,QQQ,1d,27,0.6757,0.0378,0.0806,10,False,4,0.3941,False,"{""fast_period"": 34, ""slow_period"": 144, ""trend_period"": 200}",
hull_ma_crossover+stop,SPY,1d,27,0.3487,0.0147,0.0731,14,False,4,0.6943,False,"{""fast_period"": 34, ""slow_period"": 144, ""trend_period"": 50}",
hull_ma_crossover+stop,TSLA,1d,27,0.639,0.1129,0.2151,4,False,4,0.3065,False,"{""fast_period"": 13, ""slow_period"": 50, ""trend_period"": 100}",
hull_ma_crossover+stop,V,1d,27,0.178,0.0089,0.098,21,False,4,0.0,False,"{""fast_period"": 13, ""slow_period"": 144, ""trend_period"": 100}",
keltner_breakout+stop,AAPL,1d,24,1.0773,0.1153,0.0911,15,False,4,0.5174,False,"{""atr_mult"": 2.0, ""atr_period"": 14, ""period"": 30, ""trend_period"": 100}",
keltner_breakout+stop,AMZN,1d,24,0.1149,0.0066,0.2088,20,False,4,0.0,False,"{""atr_mult"": 1.5, ""atr_period"": 10, ""period"": 30, ""trend_period"": 200}",
keltner_breakout+stop,ASML,1d,24,0.9477,0.1166,0.0871,11,False,4,0.9742,True,"{""atr_mult"": 2.0, ""atr_period"": 14, ""period"": 15, ""trend_period"": 200}",
keltner_breakout+stop,AVGO,1d,24,0.693,0.1245,0.1773,23,False,4,0.4977,False,"{""atr_mult"": 1.5, ""atr_period"": 10, ""period"": 30, ""trend_period"": 100}",
keltner_breakout+stop,CRWD,1d,24,0.2709,0.032,0.1849,24,False,4,0.0,False,"{""atr_mult"": 1.5, ""atr_period"": 10, ""period"": 15, ""trend_period"": 100}",
keltner_breakout+stop,GOOG,1d,24,0.761,0.0974,0.106,12,False,4,0.9849,True,"{""atr_mult"": 2.5, ""atr_period"": 14, ""period"": 30, ""trend_period"": 100}",
keltner_breakout+stop,MA,1d,24,0.0183,-0.0011,0.0958,13,False,4,0.4754,False,"{""atr_mult"": 2.0, ""atr_period"": 10, ""period"": 30, ""trend_period"": 200}",
keltner_breakout+stop,META,1d,24,0.9232,0.1616,0.1491,21,False,4,0.5299,False,"{""atr_mult"": 1.5, ""atr_period"": 14, ""period"": 15, ""trend_period"": 100}",
keltner_breakout+stop,MSFT,1d,24,0.6817,0.0561,0.0996,12,False,4,2.0016,True,"{""atr_mult"": 2.5, ""atr_period"": 10, ""period"": 30, ""trend_period"": 100}",
keltner_breakout+stop,NOW,1d,24,0.5376,0.0659,0.1631,18,False,4,0.9024,True,"{""atr_mult"": 1.5, ""atr_period"": 10, ""period"": 30, ""trend_period"": 100}",
keltner_breakout+stop,NVDA,1d,24,1.2325,0.2664,0.1605,11,False,4,0.5767,False,"{""atr_mult"": 2.5, ""atr_period"": 14, ""period"": 30, ""trend_period"": 100}",
keltner_breakout+stop,NVO,1d,24,0.8534,0.0779,0.0924,9,False,4,0.2706,False,"{""atr_mult"": 2.5, ""atr_period"": 14, ""period"": 30, ""trend_period"": 200}",
keltner_breakout+stop,PLTR,1d,24,0.6361,0.1146,0.1936,11,False,4,0.5924,False,"{""atr_mult"": 2.5, ""atr_period"": 14, ""period"": 30, ""trend_period"": 200}",
keltner_breakout+stop,QQQ,1d,24,0.7202,0.0528,0.0627,16,False,4,0.6151,False,"{""atr_mult"": 2.0, ""atr_period"": 14, ""period"": 30, ""trend_period"": 100}",
keltner_breakout+stop,SPY,1d,24,0.3061,0.0156,0.0622,24,False,4,7.4963,True,"{""atr_mult"": 1.5, ""atr_period"": 10, ""period"": 15, ""trend_period"": 100}",
keltner_breakout+stop,TSLA,1d,24,1.184,0.2971,0.2252,2,False,4,0.3665,False,"{""atr_mult"": 1.5, ""atr_period"": 10, ""period"": 30, ""trend_period"": 100}",
keltner_breakout+stop,V,1d,24,0.068,0.0023,0.138,15,False,4,0.5029,False,"{""atr_mult"": 1.5, ""atr_period"": 10, ""period"": 30, ""trend_period"": 200}",
rsi_vwap+stop,AAPL,1d,24,0.6981,0.0301,0.0382,9,False,4,0.6699,False,"{""overbought"": 60.0, ""oversold"": 35.0, ""rsi_period"": 14, ""vwap_period"": 12}",
rsi_vwap+stop,AMZN,1d,24,0.5728,0.0618,0.1027,7,False,4,0.0,False,"{""overbought"": 60.0, ""oversold"": 25.0, ""rsi_period"": 10, ""vwap_period"": 24}",
rsi_vwap+stop,ASML,1d,24,0.5319,0.0507,0.0677,7,False,4,0.4866,False,"{""overbought"": 60.0, ""oversold"": 30.0, ""rsi_period"": 10, ""vwap_period"": 12}",
rsi_vwap+stop,AVGO,1d,24,0.7499,0.0245,0.0247,2,False,4,0.0,False,"{""overbought"": 60.0, ""oversold"": 25.0, ""rsi_period"": 10, ""vwap_period"": 12}",
rsi_vwap+stop,CRWD,1d,24,0.4874,0.0676,0.1657,19,False,4,0.8447,True,"{""overbought"": 60.0, ""oversold"": 35.0, ""rsi_period"": 10, ""vwap_period"": 12}",
rsi_vwap+stop,GOOG,1d,24,1.0258,0.0543,0.0226,3,False,4,0.4494,False,"{""overbought"": 60.0, ""oversold"": 25.0, ""rsi_period"": 10, ""vwap_period"": 24}",
rsi_vwap+stop,MA,1d,24,1.0789,0.0408,0.0178,10,False,4,0.5216,False,"{""overbought"": 60.0, ""oversold"": 30.0, ""rsi_period"": 10, ""vwap_period"": 12}",
rsi_vwap+stop,META,1d,24,0.3725,0.0434,0.163,8,False,4,0.6028,False,"{""overbought"": 60.0, ""oversold"": 30.0, ""rsi_period"": 10, ""vwap_period"": 24}",
rsi_vwap+stop,MSFT,1d,24,0.5731,0.0264,0.0647,9,False,4,0.261,False,"{""overbought"": 60.0, ""oversold"": 30.0, ""rsi_period"": 10, ""vwap_period"": 12}",
rsi_vwap+stop,NOW,1d,24,0.2577,0.0172,0.099,7,False,4,1.1508,True,"{""overbought"": 60.0, ""oversold"": 30.0, ""rsi_period"": 10, ""vwap_period"": 24}",
rsi_vwap+stop,NVDA,1d,24,0.312,0.0161,0.0692,1,False,4,0.0,False,"{""overbought"": 60.0, ""oversold"": 30.0, ""rsi_period"": 14, ""vwap_period"": 24}",
rsi_vwap+stop,NVO,1d,24,0.2981,0.0138,0.0744,2,False,4,0.0,False,"{""overbought"": 60.0, ""oversold"": 25.0, ""rsi_period"": 14, ""vwap_period"": 12}",
rsi_vwap+stop,PLTR,1d,24,0.2329,0.0258,0.1844,7,False,4,0.6581,False,"{""overbought"": 60.0, ""oversold"": 30.0, ""rsi_period"": 10, ""vwap_period"": 24}",
rsi_vwap+stop,QQQ,1d,24,0.5908,0.0461,0.0602,9,False,4,0.5745,False,"{""overbought"": 60.0, ""oversold"": 35.0, ""rsi_period"": 14, ""vwap_period"": 24}",
rsi_vwap+stop,SPY,1d,24,0.6696,0.0077,0.0059,1,False,4,0.5177,False,"{""overbought"": 60.0, ""oversold"": 25.0, ""rsi_period"": 10, ""vwap_period"": 24}",
rsi_vwap+stop,TSLA,1d,24,0.6383,0.0708,0.1244,3,False,4,0.2863,False,"{""overbought"": 60.0, ""oversold"": 25.0, ""rsi_period"": 14, ""vwap_period"": 24}",
rsi_vwap+stop,V,1d,24,1.0945,0.0718,0.0506,22,False,4,1.0415,True,"{""overbought"": 60.0, ""oversold"": 35.0, ""rsi_period"": 10, ""vwap_period"": 12}",
